transaction_id,account_id,transaction_type,amount,currency,txn_date,txn_time,status,reference_no
TXN0001167,ACC000189,Credit,22391.75,INR,2024-08-24,00:00:00,Pending,REF900645
TXN0001168,ACC000550,IMPS,66546.23,INR,2021-04-27,00:00:00,Success,REF426157
TXN0001169,ACC000241,EMI,70342.21,INR,2024-06-22,00:00:00,Success,REF471266
TXN0001170,ACC000070,Transfer,86567.78,INR,2024-09-28,00:00:00,Pending,REF413347
TXN0001171,ACC000260,RTGS,69224.6,INR,2021-10-23,00:00:00,Success,REF759615
TXN0001172,ACC000125,ATM Withdrawal,72073.0,INR,2021-08-20,00:00:00,Failed,REF501448
TXN0001173,ACC000520,ATM Withdrawal,32215.62,INR,2022-12-21,00:00:00,Failed,REF635053
TXN0001174,ACC000573,RTGS,50693.78,INR,2023-10-23,00:00:00,Failed,REF230003
TXN0001175,ACC000285,Online Payment,51109.7,INR,2024-11-15,00:00:00,Success,REF326871
TXN0001176,ACC000263,ATM Withdrawal,7025.5,INR,2024-08-22,00:00:00,Failed,REF637754
TXN0001177,ACC000328,IMPS,17222.72,INR,2024-07-28,00:00:00,Pending,REF984615
TXN0001178,ACC000452,RTGS,52087.62,INR,2021-09-19,00:00:00,Failed,REF353738
TXN0001179,ACC000353,Transfer,35769.0,INR,2024-09-12,00:00:00,Failed,REF353324
TXN0001180,ACC000168,ATM Withdrawal,42759.89,INR,2024-04-09,00:00:00,Success,REF288804
TXN0001181,ACC000532,ATM Withdrawal,21825.15,INR,2021-08-16,00:00:00,Success,REF339276
TXN0001182,ACC000495,EMI,89356.28,INR,2023-11-08,00:00:00,Success,REF523666
TXN0001183,ACC000560,RTGS,27698.67,INR,2022-01-14,00:00:00,Pending,REF462589
TXN0001184,ACC000227,Debit,3875.44,INR,2023-05-10,00:00:00,Failed,REF556013
TXN0001185,ACC000530,Transfer,82768.32,INR,2024-11-17,00:00:00,Failed,REF947340
TXN0001186,ACC000234,Credit,20278.94,INR,2023-07-16,00:00:00,Pending,REF872857
TXN0001187,ACC000101,EMI,90782.03,INR,2022-11-07,00:00:00,Failed,REF353041
TXN0001188,ACC000386,NEFT,27365.11,INR,2024-10-28,00:00:00,Pending,REF475018
TXN0001189,ACC000306,NEFT,74136.19,INR,2022-01-15,00:00:00,Pending,REF733790
TXN0001190,ACC000119,Online Payment,61659.55,INR,2023-07-20,00:00:00,Pending,REF645872
TXN0001191,ACC000476,RTGS,59093.99,INR,2024-03-06,00:00:00,Failed,REF243558
TXN0001192,ACC000314,IMPS,81813.94,INR,2022-08-11,00:00:00,Pending,REF656015
TXN0001193,ACC000517,NEFT,39556.14,INR,2024-12-15,00:00:00,Pending,REF341303
TXN0001194,ACC000002,Online Payment,38439.73,INR,2022-07-25,00:00:00,Success,REF918265
TXN0001195,ACC000340,NEFT,2445.2,INR,2021-11-12,00:00:00,Success,REF654722
TXN0001196,ACC000508,Credit,27798.36,INR,2022-10-04,00:00:00,Pending,REF493680
TXN0001197,ACC000166,ATM Withdrawal,13241.87,INR,2024-04-12,00:00:00,Pending,REF917377
TXN0001198,ACC000528,RTGS,35516.32,INR,2021-08-20,00:00:00,Pending,REF193506
TXN0001199,ACC000350,Debit,65013.39,INR,2021-11-09,00:00:00,Success,REF297859
TXN0001200,ACC000475,ATM Withdrawal,63419.77,INR,2022-05-01,00:00:00,Failed,REF726182
TXN0001201,ACC000403,NEFT,58353.71,INR,2023-08-10,00:00:00,Success,REF400600
TXN0001202,ACC000184,Online Payment,23220.24,INR,2024-05-26,00:00:00,Failed,REF817880
TXN0001203,ACC000464,Online Payment,98811.84,INR,2023-03-01,00:00:00,Pending,REF522853
TXN0001204,ACC000446,UPI,45932.79,INR,2023-03-27,00:00:00,Success,REF336226
TXN0001205,ACC000157,RTGS,47288.87,INR,2024-08-04,00:00:00,Pending,REF211020
TXN0001206,ACC000488,Debit,17406.07,INR,2024-05-17,00:00:00,Pending,REF461280
TXN0001207,ACC000266,Debit,78303.8,INR,2023-04-09,00:00:00,Failed,REF501205
TXN0001208,ACC000081,RTGS,21257.17,INR,2024-06-27,00:00:00,Failed,REF946078
TXN0001209,ACC000142,EMI,97617.5,INR,2023-06-20,00:00:00,Failed,REF544760
TXN0001210,ACC000553,IMPS,32987.75,INR,2023-01-21,00:00:00,Pending,REF583972
TXN0001211,ACC000497,EMI,43751.13,INR,2024-02-27,00:00:00,Failed,REF221891
TXN0001212,ACC000013,RTGS,39660.19,INR,2024-03-06,00:00:00,Success,REF182661
TXN0001213,ACC000538,IMPS,52637.03,INR,2023-10-19,00:00:00,Failed,REF802319
TXN0001214,ACC000432,ATM Withdrawal,22703.73,INR,2024-03-10,00:00:00,Pending,REF665197
TXN0001215,ACC000392,UPI,39969.59,INR,2022-12-04,00:00:00,Success,REF354861
TXN0001216,ACC000068,UPI,86340.76,INR,2022-07-26,00:00:00,Failed,REF691976
TXN0001217,ACC000447,RTGS,965.79,INR,2024-01-05,00:00:00,Pending,REF756467
TXN0001218,ACC000545,Online Payment,99066.84,INR,2023-02-13,00:00:00,Failed,REF460552
TXN0001219,ACC000113,UPI,81027.06,INR,2021-08-10,00:00:00,Pending,REF679909
TXN0001220,ACC000180,NEFT,70543.8,INR,2021-04-21,00:00:00,Pending,REF191824
TXN0001221,ACC000101,Online Payment,51594.14,INR,2023-07-12,00:00:00,Pending,REF926599
TXN0001222,ACC000232,Transfer,70626.86,INR,2023-03-01,00:00:00,Success,REF586457
TXN0001223,ACC000534,UPI,76319.95,INR,2023-01-25,00:00:00,Failed,REF467240
TXN0001224,ACC000280,ATM Withdrawal,30482.45,INR,2022-08-27,00:00:00,Failed,REF763420
TXN0001225,ACC000575,Credit,81143.92,INR,2024-10-21,00:00:00,Pending,REF264178
TXN0001226,ACC000534,EMI,83946.81,INR,2022-11-06,00:00:00,Pending,REF970655
TXN0001227,ACC000158,Credit,752.09,INR,2024-08-01,00:00:00,Pending,REF251256
TXN0001228,ACC000558,Credit,83646.71,INR,2022-12-20,00:00:00,Failed,REF452396
TXN0001229,ACC000003,Transfer,8877.87,INR,2023-10-21,00:00:00,Failed,REF795625
TXN0001230,ACC000074,RTGS,78775.84,INR,2022-04-03,00:00:00,Success,REF357137
TXN0001231,ACC000591,IMPS,40683.15,INR,2022-09-21,00:00:00,Success,REF389412
TXN0001232,ACC000142,Online Payment,29382.79,INR,2024-05-25,00:00:00,Pending,REF948630
TXN0001233,ACC000461,NEFT,30432.41,INR,2024-01-02,00:00:00,Success,REF793692
TXN0001234,ACC000067,UPI,72863.25,INR,2023-05-02,00:00:00,Success,REF144969
TXN0001235,ACC000513,Transfer,28582.28,INR,2021-12-14,00:00:00,Success,REF356990
TXN0001236,ACC000081,Online Payment,56964.26,INR,2022-07-11,00:00:00,Pending,REF404643
TXN0001237,ACC000293,IMPS,32420.48,INR,2022-03-01,00:00:00,Pending,REF544468
TXN0001238,ACC000112,EMI,93428.39,INR,2022-03-05,00:00:00,Failed,REF681309
TXN0001239,ACC000268,ATM Withdrawal,51778.26,INR,2021-01-11,00:00:00,Failed,REF772094
TXN0001240,ACC000236,Debit,84466.82,INR,2021-09-08,00:00:00,Failed,REF964091
TXN0001241,ACC000563,NEFT,35206.63,INR,2022-08-14,00:00:00,Pending,REF533662
TXN0001242,ACC000057,IMPS,74759.83,INR,2022-10-24,00:00:00,Success,REF726696
TXN0001243,ACC000458,Online Payment,71275.92,INR,2021-06-12,00:00:00,Failed,REF425152
TXN0001244,ACC000247,RTGS,65303.77,INR,2021-07-20,00:00:00,Success,REF347713
TXN0001245,ACC000085,NEFT,92973.24,INR,2021-04-21,00:00:00,Success,REF724486
TXN0001246,ACC000212,UPI,96235.45,INR,2023-06-08,00:00:00,Pending,REF714622
TXN0001247,ACC000437,EMI,17224.34,INR,2023-11-03,00:00:00,Pending,REF432911
TXN0001248,ACC000132,Transfer,40979.19,INR,2023-11-09,00:00:00,Success,REF158896
TXN0001249,ACC000089,Debit,91235.75,INR,2021-07-19,00:00:00,Failed,REF465571
TXN0001250,ACC000167,Debit,62061.05,INR,2024-11-30,00:00:00,Pending,REF851197
TXN0001251,ACC000578,Online Payment,87269.6,INR,2021-05-10,00:00:00,Failed,REF209498
TXN0001252,ACC000225,NEFT,59687.95,INR,2023-03-19,00:00:00,Pending,REF769766
TXN0001253,ACC000239,Online Payment,16333.83,INR,2024-03-20,00:00:00,Pending,REF931914
TXN0001254,ACC000440,UPI,5295.39,INR,2021-11-01,00:00:00,Failed,REF856922
TXN0001255,ACC000232,ATM Withdrawal,25486.55,INR,2022-12-05,00:00:00,Success,REF190644
TXN0001256,ACC000144,UPI,2537.96,INR,2021-11-24,00:00:00,Failed,REF786688
TXN0001257,ACC000313,Online Payment,13003.74,INR,2023-06-08,00:00:00,Pending,REF357693
TXN0001258,ACC000253,ATM Withdrawal,68813.6,INR,2023-04-30,00:00:00,Success,REF248851
TXN0001259,ACC000438,EMI,71777.99,INR,2022-05-15,00:00:00,Success,REF547773
TXN0001260,ACC000178,UPI,37186.68,INR,2022-06-12,00:00:00,Pending,REF652017
TXN0001261,ACC000239,Debit,59554.98,INR,2022-08-27,00:00:00,Failed,REF294393
TXN0001262,ACC000009,Debit,64224.64,INR,2021-10-10,00:00:00,Success,REF713094
TXN0001263,ACC000139,EMI,50032.11,INR,2022-01-13,00:00:00,Success,REF485059
TXN0001264,ACC000380,Debit,95657.69,INR,2021-06-13,00:00:00,Failed,REF925863
TXN0001265,ACC000136,IMPS,69097.01,INR,2022-01-10,00:00:00,Failed,REF612007
TXN0001266,ACC000554,IMPS,89863.97,INR,2023-09-23,00:00:00,Pending,REF419495
TXN0001267,ACC000487,Transfer,20009.46,INR,2023-08-12,00:00:00,Pending,REF987813
TXN0001268,ACC000123,UPI,74308.44,INR,2023-07-30,00:00:00,Pending,REF368136
TXN0001269,ACC000381,IMPS,84662.37,INR,2024-08-21,00:00:00,Success,REF613280
TXN0001270,ACC000016,Debit,76405.25,INR,2023-04-30,00:00:00,Failed,REF349231
TXN0001271,ACC000405,NEFT,22070.31,INR,2021-02-02,00:00:00,Success,REF936044
TXN0001272,ACC000446,Transfer,70112.45,INR,2022-06-04,00:00:00,Success,REF458820
TXN0001273,ACC000153,UPI,17157.24,INR,2022-07-18,00:00:00,Pending,REF749073
TXN0001274,ACC000490,Debit,33093.26,INR,2022-03-22,00:00:00,Failed,REF580034
TXN0001275,ACC000178,IMPS,10209.36,INR,2023-12-11,00:00:00,Success,REF466179
TXN0001276,ACC000477,IMPS,30824.28,INR,2022-11-19,00:00:00,Failed,REF704731
TXN0001277,ACC000518,ATM Withdrawal,8514.24,INR,2023-10-25,00:00:00,Failed,REF981483
TXN0001278,ACC000388,EMI,68996.74,INR,2024-05-18,00:00:00,Pending,REF620870
TXN0001279,ACC000085,Debit,14286.32,INR,2021-01-20,00:00:00,Failed,REF656205
TXN0001280,ACC000422,Transfer,35512.68,INR,2024-07-23,00:00:00,Success,REF301602
TXN0001281,ACC000149,ATM Withdrawal,67472.56,INR,2023-07-10,00:00:00,Success,REF710881
TXN0001282,ACC000068,UPI,10659.59,INR,2022-12-12,00:00:00,Pending,REF883088
TXN0001283,ACC000080,Debit,70408.38,INR,2021-10-16,00:00:00,Failed,REF436943
TXN0001284,ACC000188,RTGS,52246.28,INR,2024-08-15,00:00:00,Pending,REF951525
TXN0001285,ACC000334,Debit,5562.63,INR,2023-07-12,00:00:00,Failed,REF678796
TXN0001286,ACC000402,Transfer,63838.69,INR,2022-01-22,00:00:00,Success,REF874468
TXN0001287,ACC000508,Transfer,19918.99,INR,2024-10-04,00:00:00,Pending,REF708654
TXN0001288,ACC000520,UPI,92858.2,INR,2021-01-02,00:00:00,Pending,REF655422
TXN0001289,ACC000114,IMPS,49543.87,INR,2022-07-19,00:00:00,Failed,REF905680
TXN0001290,ACC000129,EMI,16490.77,INR,2024-06-21,00:00:00,Success,REF839052
TXN0001291,ACC000019,Online Payment,61291.85,INR,2024-08-16,00:00:00,Success,REF882364
TXN0001292,ACC000113,Credit,91154.64,INR,2021-07-05,00:00:00,Pending,REF677572
TXN0001293,ACC000396,Credit,21140.41,INR,2023-06-23,00:00:00,Success,REF982128
TXN0001294,ACC000382,Online Payment,13138.1,INR,2022-02-17,00:00:00,Pending,REF317869
TXN0001295,ACC000454,RTGS,25159.01,INR,2021-09-05,00:00:00,Failed,REF473895
TXN0001296,ACC000198,EMI,41597.19,INR,2021-10-14,00:00:00,Failed,REF720596
TXN0001297,ACC000024,IMPS,41727.98,INR,2023-02-15,00:00:00,Failed,REF140280
TXN0001298,ACC000228,EMI,98910.75,INR,2022-07-18,00:00:00,Failed,REF112867
TXN0001299,ACC000228,IMPS,72646.55,INR,2024-03-07,00:00:00,Pending,REF636363
TXN0001300,ACC000014,EMI,88182.31,INR,2024-05-16,00:00:00,Success,REF860900
TXN0001301,ACC000210,RTGS,19457.85,INR,2022-08-10,00:00:00,Failed,REF510305
TXN0001302,ACC000515,EMI,34282.05,INR,2022-05-12,00:00:00,Success,REF988580
TXN0001303,ACC000394,IMPS,92012.51,INR,2022-09-07,00:00:00,Success,REF795805
TXN0001304,ACC000335,Debit,69858.84,INR,2024-07-22,00:00:00,Pending,REF928011
TXN0001305,ACC000197,IMPS,32946.31,INR,2022-06-16,00:00:00,Failed,REF144109
TXN0001306,ACC000376,Online Payment,6159.06,INR,2024-12-31,00:00:00,Success,REF602451
TXN0001307,ACC000410,ATM Withdrawal,69830.78,INR,2022-11-20,00:00:00,Success,REF884930
TXN0001308,ACC000596,Online Payment,23497.37,INR,2023-05-31,00:00:00,Success,REF343013
TXN0001309,ACC000264,UPI,55221.76,INR,2021-02-28,00:00:00,Success,REF691907
TXN0001310,ACC000288,Credit,51563.61,INR,2023-06-28,00:00:00,Failed,REF829035
TXN0001311,ACC000206,Credit,89064.52,INR,2024-09-21,00:00:00,Success,REF466113
TXN0001312,ACC000190,Debit,89312.81,INR,2023-05-02,00:00:00,Success,REF350812
TXN0001313,ACC000291,Credit,96451.56,INR,2021-10-03,00:00:00,Pending,REF686031
TXN0001314,ACC000274,Transfer,98619.99,INR,2022-07-26,00:00:00,Failed,REF938069
TXN0001315,ACC000168,RTGS,60527.19,INR,2021-10-14,00:00:00,Pending,REF696380
TXN0001316,ACC000544,EMI,18803.39,INR,2021-06-26,00:00:00,Success,REF368383
TXN0001317,ACC000041,UPI,56016.44,INR,2023-12-12,00:00:00,Success,REF859132
TXN0001318,ACC000350,Online Payment,46500.86,INR,2023-04-27,00:00:00,Failed,REF948903
TXN0001319,ACC000442,ATM Withdrawal,49254.06,INR,2021-07-24,00:00:00,Pending,REF133331
TXN0001320,ACC000052,IMPS,18488.63,INR,2024-05-07,00:00:00,Pending,REF141919
TXN0001321,ACC000029,ATM Withdrawal,40937.03,INR,2023-10-09,00:00:00,Success,REF303185
TXN0001322,ACC000072,Transfer,58315.59,INR,2021-10-10,00:00:00,Pending,REF922490
TXN0001323,ACC000463,Credit,78250.58,INR,2024-02-10,00:00:00,Success,REF301028
TXN0001324,ACC000374,RTGS,79414.38,INR,2022-11-12,00:00:00,Success,REF452525
TXN0001325,ACC000183,Online Payment,2224.07,INR,2021-10-08,00:00:00,Failed,REF920894
TXN0001326,ACC000433,EMI,72334.05,INR,2021-10-15,00:00:00,Pending,REF281514
TXN0001327,ACC000218,EMI,76752.99,INR,2024-10-12,00:00:00,Pending,REF851939
TXN0001328,ACC000095,ATM Withdrawal,90598.22,INR,2021-01-11,00:00:00,Pending,REF469333
TXN0001329,ACC000580,EMI,91247.3,INR,2024-10-12,00:00:00,Failed,REF322662
TXN0001330,ACC000451,RTGS,30218.64,INR,2021-01-09,00:00:00,Success,REF745718
TXN0001331,ACC000595,NEFT,80287.43,INR,2021-08-05,00:00:00,Success,REF783958
TXN0001332,ACC000121,Debit,68011.7,INR,2021-05-27,00:00:00,Pending,REF916368
TXN0001333,ACC000289,EMI,59579.65,INR,2023-12-25,00:00:00,Success,REF440146
TXN0001334,ACC000242,EMI,8675.8,INR,2021-08-16,00:00:00,Pending,REF510762
TXN0001335,ACC000583,Online Payment,99065.63,INR,2023-06-02,00:00:00,Failed,REF381944
TXN0001336,ACC000287,ATM Withdrawal,89833.49,INR,2021-01-21,00:00:00,Success,REF591192
TXN0001337,ACC000067,Online Payment,22107.19,INR,2022-02-23,00:00:00,Pending,REF107956
TXN0001338,ACC000509,Credit,58185.3,INR,2023-01-03,00:00:00,Pending,REF176986
TXN0001339,ACC000063,Credit,3931.28,INR,2022-02-28,00:00:00,Failed,REF896282
TXN0001340,ACC000354,Debit,70099.15,INR,2023-12-23,00:00:00,Success,REF445342
TXN0001341,ACC000040,Transfer,31115.23,INR,2024-12-29,00:00:00,Success,REF140216
TXN0001342,ACC000183,ATM Withdrawal,61766.81,INR,2022-11-04,00:00:00,Failed,REF150862
TXN0001343,ACC000501,UPI,50232.79,INR,2022-06-25,00:00:00,Pending,REF222877
TXN0001344,ACC000430,Transfer,81125.45,INR,2021-10-11,00:00:00,Pending,REF664096
TXN0001345,ACC000547,EMI,73164.6,INR,2021-04-02,00:00:00,Failed,REF919355
TXN0001346,ACC000520,Online Payment,30047.96,INR,2023-09-18,00:00:00,Pending,REF572204
TXN0001347,ACC000543,UPI,62013.39,INR,2024-02-01,00:00:00,Pending,REF335181
TXN0001348,ACC000515,UPI,45832.01,INR,2023-06-23,00:00:00,Success,REF355615
TXN0001349,ACC000099,NEFT,55563.84,INR,2023-02-21,00:00:00,Failed,REF646622
TXN0001350,ACC000178,ATM Withdrawal,66452.52,INR,2021-09-11,00:00:00,Failed,REF647675
TXN0001351,ACC000416,Transfer,74260.51,INR,2021-03-01,00:00:00,Failed,REF963036
TXN0001352,ACC000435,EMI,82624.08,INR,2023-05-21,00:00:00,Success,REF415962
TXN0001353,ACC000490,Credit,30662.71,INR,2022-06-12,00:00:00,Success,REF910134
TXN0001354,ACC000358,ATM Withdrawal,62565.92,INR,2022-09-13,00:00:00,Success,REF219731
TXN0001355,ACC000174,Debit,70520.62,INR,2024-06-03,00:00:00,Success,REF354545
TXN0001356,ACC000514,Credit,83323.35,INR,2024-04-25,00:00:00,Pending,REF761762
TXN0001357,ACC000175,RTGS,5616.87,INR,2021-02-07,00:00:00,Failed,REF365847
TXN0001358,ACC000167,NEFT,84638.6,INR,2024-11-28,00:00:00,Failed,REF359915
TXN0001359,ACC000024,Online Payment,32644.26,INR,2024-06-21,00:00:00,Success,REF525331
TXN0001360,ACC000338,Debit,10365.75,INR,2024-03-23,00:00:00,Success,REF614913
TXN0001361,ACC000187,Credit,36360.11,INR,2022-08-26,00:00:00,Success,REF317115
TXN0001362,ACC000210,Online Payment,27364.21,INR,2022-10-30,00:00:00,Pending,REF365778
TXN0001363,ACC000292,EMI,57199.0,INR,2022-04-08,00:00:00,Failed,REF238028
TXN0001364,ACC000186,IMPS,91038.62,INR,2023-07-05,00:00:00,Failed,REF272887
TXN0001365,ACC000561,Debit,94674.4,INR,2021-03-03,00:00:00,Pending,REF981289
TXN0001366,ACC000576,IMPS,10987.15,INR,2021-09-12,00:00:00,Pending,REF580327
TXN0001367,ACC000442,Online Payment,16722.35,INR,2024-02-18,00:00:00,Failed,REF564505
TXN0001368,ACC000003,Debit,71288.74,INR,2021-01-08,00:00:00,Failed,REF108937
TXN0001369,ACC000240,RTGS,30434.6,INR,2023-03-23,00:00:00,Pending,REF508869
TXN0001370,ACC000418,Debit,86130.32,INR,2021-11-14,00:00:00,Success,REF996858
TXN0001371,ACC000448,IMPS,39536.76,INR,2022-06-11,00:00:00,Success,REF866973
TXN0001372,ACC000590,IMPS,8898.34,INR,2023-03-28,00:00:00,Success,REF876678
TXN0001373,ACC000038,UPI,86205.78,INR,2023-08-28,00:00:00,Failed,REF974404
TXN0001374,ACC000087,NEFT,24833.13,INR,2022-02-19,00:00:00,Success,REF274439
TXN0001375,ACC000256,Transfer,25668.02,INR,2023-04-27,00:00:00,Failed,REF678397
TXN0001376,ACC000393,RTGS,94691.91,INR,2022-12-02,00:00:00,Failed,REF632835
TXN0001377,ACC000122,Credit,44202.36,INR,2024-10-21,00:00:00,Failed,REF784978
TXN0001378,ACC000492,RTGS,59836.73,INR,2021-05-02,00:00:00,Pending,REF704192
TXN0001379,ACC000373,UPI,28281.08,INR,2023-07-16,00:00:00,Pending,REF665201
TXN0001380,ACC000258,RTGS,78285.76,INR,2024-05-27,00:00:00,Pending,REF270631
TXN0001381,ACC000588,Credit,90226.1,INR,2021-06-05,00:00:00,Failed,REF971406
TXN0001382,ACC000330,NEFT,79374.18,INR,2022-07-11,00:00:00,Failed,REF575912
TXN0001383,ACC000074,RTGS,8719.56,INR,2021-10-16,00:00:00,Success,REF654476
TXN0001384,ACC000053,EMI,38122.68,INR,2023-07-13,00:00:00,Success,REF960985
TXN0001385,ACC000141,IMPS,32139.41,INR,2024-08-30,00:00:00,Pending,REF128511
TXN0001386,ACC000350,NEFT,79387.0,INR,2021-08-27,00:00:00,Success,REF930819
TXN0001387,ACC000543,Online Payment,20477.55,INR,2023-03-20,00:00:00,Pending,REF478639
TXN0001388,ACC000255,ATM Withdrawal,99695.17,INR,2023-12-30,00:00:00,Success,REF318205
TXN0001389,ACC000187,IMPS,92810.77,INR,2022-02-21,00:00:00,Success,REF671041
TXN0001390,ACC000147,ATM Withdrawal,24031.57,INR,2023-05-06,00:00:00,Success,REF349334
TXN0001391,ACC000453,Transfer,24057.81,INR,2022-06-30,00:00:00,Failed,REF539072
TXN0001392,ACC000224,Transfer,34870.62,INR,2022-10-22,00:00:00,Success,REF597928
TXN0001393,ACC000005,ATM Withdrawal,67436.61,INR,2021-04-11,00:00:00,Failed,REF602830
TXN0001394,ACC000205,EMI,74151.38,INR,2023-04-04,00:00:00,Pending,REF548061
TXN0001395,ACC000329,IMPS,5466.92,INR,2021-11-17,00:00:00,Success,REF250054
TXN0001396,ACC000535,ATM Withdrawal,41368.71,INR,2023-03-09,00:00:00,Success,REF745629
TXN0001397,ACC000170,ATM Withdrawal,9258.2,INR,2023-09-13,00:00:00,Pending,REF889144
TXN0001398,ACC000510,EMI,78034.89,INR,2023-07-06,00:00:00,Failed,REF322622
TXN0001399,ACC000277,Credit,16087.16,INR,2023-01-12,00:00:00,Failed,REF844162
TXN0001400,ACC000298,Online Payment,8455.32,INR,2022-01-04,00:00:00,Pending,REF362793
TXN0001401,ACC000484,ATM Withdrawal,84732.34,INR,2023-06-22,00:00:00,Success,REF286203
TXN0001402,ACC000232,Transfer,88682.3,INR,2022-04-30,00:00:00,Success,REF727444
TXN0001403,ACC000477,Online Payment,42530.02,INR,2023-05-11,00:00:00,Pending,REF841351
TXN0001404,ACC000288,ATM Withdrawal,69062.09,INR,2023-03-03,00:00:00,Success,REF317207
TXN0001405,ACC000550,IMPS,61319.24,INR,2021-10-13,00:00:00,Success,REF806607
TXN0001406,ACC000416,Online Payment,79698.8,INR,2024-05-11,00:00:00,Failed,REF357119
TXN0001407,ACC000361,RTGS,44069.75,INR,2022-01-16,00:00:00,Failed,REF670083
TXN0001408,ACC000372,ATM Withdrawal,74390.56,INR,2024-01-22,00:00:00,Success,REF742930
TXN0001409,ACC000471,ATM Withdrawal,72698.08,INR,2022-03-23,00:00:00,Success,REF698476
TXN0001410,ACC000367,UPI,80781.55,INR,2023-06-26,00:00:00,Pending,REF822825
TXN0001411,ACC000392,RTGS,44006.71,INR,2023-12-02,00:00:00,Pending,REF949431
TXN0001412,ACC000388,Online Payment,36804.74,INR,2024-10-16,00:00:00,Pending,REF993197
TXN0001413,ACC000247,NEFT,46743.33,INR,2022-06-09,00:00:00,Success,REF942219
TXN0001414,ACC000282,IMPS,735.97,INR,2021-08-11,00:00:00,Success,REF958427
TXN0001415,ACC000266,UPI,21972.28,INR,2023-02-14,00:00:00,Pending,REF522827
TXN0001416,ACC000075,NEFT,44447.41,INR,2022-12-12,00:00:00,Failed,REF343669
TXN0001417,ACC000391,NEFT,71377.52,INR,2024-01-30,00:00:00,Success,REF409841
TXN0001418,ACC000287,Credit,86328.14,INR,2024-03-01,00:00:00,Success,REF894039
TXN0001419,ACC000266,Online Payment,10005.85,INR,2022-01-23,00:00:00,Success,REF505291
TXN0001420,ACC000501,EMI,56975.72,INR,2023-02-10,00:00:00,Success,REF393130
TXN0001421,ACC000038,EMI,78690.77,INR,2021-12-19,00:00:00,Pending,REF389524
TXN0001422,ACC000388,UPI,94462.59,INR,2021-07-29,00:00:00,Failed,REF115770
TXN0001423,ACC000264,Online Payment,95625.88,INR,2024-07-25,00:00:00,Success,REF150446
TXN0001424,ACC000035,Credit,18601.43,INR,2023-05-15,00:00:00,Pending,REF783125
TXN0001425,ACC000286,Online Payment,89710.63,INR,2023-04-03,00:00:00,Pending,REF591011
TXN0001426,ACC000406,EMI,68590.31,INR,2023-12-25,00:00:00,Pending,REF891244
TXN0001427,ACC000179,EMI,95669.31,INR,2022-05-28,00:00:00,Success,REF805697
TXN0001428,ACC000121,ATM Withdrawal,95821.46,INR,2024-01-17,00:00:00,Failed,REF326178
TXN0001429,ACC000314,Online Payment,2447.47,INR,2021-12-30,00:00:00,Success,REF894272
TXN0001430,ACC000362,ATM Withdrawal,82346.03,INR,2021-05-15,00:00:00,Pending,REF110595
TXN0001431,ACC000313,Debit,76426.75,INR,2022-11-23,00:00:00,Success,REF568468
TXN0001432,ACC000597,RTGS,59416.68,INR,2021-12-07,00:00:00,Failed,REF400200
TXN0001433,ACC000049,Debit,45520.63,INR,2024-05-16,00:00:00,Pending,REF202550
TXN0001434,ACC000453,ATM Withdrawal,83411.51,INR,2021-11-12,00:00:00,Success,REF168456
TXN0001435,ACC000211,Debit,55545.93,INR,2022-05-24,00:00:00,Pending,REF674850
TXN0001436,ACC000052,Online Payment,70306.23,INR,2022-02-17,00:00:00,Success,REF307040
TXN0001437,ACC000081,Transfer,79069.78,INR,2021-05-22,00:00:00,Pending,REF296205
TXN0001438,ACC000488,Transfer,71103.96,INR,2023-11-21,00:00:00,Success,REF453452
TXN0001439,ACC000094,Transfer,48489.41,INR,2024-01-17,00:00:00,Failed,REF988209
TXN0001440,ACC000596,Credit,29861.83,INR,2021-05-28,00:00:00,Failed,REF679461
TXN0001441,ACC000136,Transfer,68288.69,INR,2023-07-07,00:00:00,Pending,REF987060
TXN0001442,ACC000568,ATM Withdrawal,76187.66,INR,2022-11-10,00:00:00,Success,REF873187
TXN0001443,ACC000100,UPI,70640.92,INR,2021-03-15,00:00:00,Pending,REF467683
TXN0001444,ACC000172,IMPS,19793.61,INR,2023-10-23,00:00:00,Success,REF434449
TXN0001445,ACC000519,Credit,99006.65,INR,2021-02-22,00:00:00,Pending,REF548552
TXN0001446,ACC000208,ATM Withdrawal,31175.92,INR,2021-07-25,00:00:00,Pending,REF958485
TXN0001447,ACC000482,UPI,55892.43,INR,2024-12-03,00:00:00,Failed,REF301640
TXN0001448,ACC000182,IMPS,91665.54,INR,2024-05-24,00:00:00,Pending,REF983198
TXN0001449,ACC000151,IMPS,78937.04,INR,2021-08-31,00:00:00,Success,REF216881
TXN0001450,ACC000125,ATM Withdrawal,36260.11,INR,2023-05-01,00:00:00,Failed,REF789519
TXN0001451,ACC000200,NEFT,14643.08,INR,2022-06-01,00:00:00,Failed,REF999816
TXN0001452,ACC000393,Online Payment,24819.28,INR,2023-03-04,00:00:00,Failed,REF874139
TXN0001453,ACC000297,Debit,44154.83,INR,2023-04-22,00:00:00,Pending,REF298270
TXN0001454,ACC000249,IMPS,99777.58,INR,2024-04-18,00:00:00,Pending,REF523697
TXN0001455,ACC000391,IMPS,18684.37,INR,2023-04-15,00:00:00,Failed,REF538155
TXN0001456,ACC000043,NEFT,57765.65,INR,2023-04-09,00:00:00,Failed,REF986498
